FECHA;INDICATIVO;TEMP_MEDIA_MAX
01-02-2018;8368U;8.4
01-03-2018;8368U;12.9
01-04-2018;8368U;18.5
01-05-2018;8368U;21.6
01-06-2018;8368U;27.2
01-07-2018;8368U;32.8
01-08-2018;8368U;32.1
01-09-2018;8368U;27.6
01-10-2018;8368U;19.5
01-11-2018;8368U;13.5
01-12-2018;8368U;13.5
01-01-2018;3260B;12.6
01-02-2018;3260B;12.4
01-03-2018;3260B;14.4
01-04-2018;3260B;19.6
01-05-2018;3260B;24.7
01-06-2018;3260B;29.6
01-07-2018;3260B;34.3
01-08-2018;3260B;36.7
01-09-2018;3260B;32.5
01-10-2018;3260B;22.4
01-11-2018;3260B;16.0
01-12-2018;3260B;13.2
01-01-2018;8416;18.3
01-02-2018;8416;15.2
01-03-2018;8416;19.9
01-04-2018;8416;21.7
01-05-2018;8416;24.0
01-06-2018;8416;27.5
01-07-2018;8416;30.5
01-08-2018;8416;31.0
01-09-2018;8416;28.3
01-10-2018;8416;23.6
01-11-2018;8416;19.4
01-12-2018;8416;19.2
01-01-2018;8414A;17.4
01-02-2018;8414A;15.4
01-03-2018;8414A;19.4
01-04-2018;8414A;21.3
01-05-2018;8414A;25.0
01-06-2018;8414A;28.5
01-07-2018;8414A;31.8
01-08-2018;8414A;32.2
01-09-2018;8414A;28.7
01-10-2018;8414A;23.4
01-11-2018;8414A;18.7
01-12-2018;8414A;19.0
01-01-2018;2422;8.9
01-02-2018;2422;9.5
01-03-2018;2422;11.5
01-04-2018;2422;17.3
01-05-2018;2422;21.1
01-06-2018;2422;25.5
01-07-2018;2422;30.2
01-08-2018;2422;32.3
01-09-2018;2422;29.4
01-10-2018;2422;19.9
01-11-2018;2422;12.7
01-12-2018;2422;10.0
01-01-2018;2539;7.8
01-02-2018;2539;8.3
01-03-2018;2539;10.0
01-04-2018;2539;15.5
01-05-2018;2539;18.9
01-06-2018;2539;0
01-07-2018;2539;27.8
01-08-2018;2539;30.2
01-09-2018;2539;27.8
01-10-2018;2539;18.5
01-11-2018;2539;11.6
01-12-2018;2539;9.6
01-01-2018;2614;10.6
01-02-2018;2614;10.5
01-03-2018;2614;12.3
01-04-2018;2614;18.2
01-05-2018;2614;22.5
01-06-2018;2614;27.0
01-07-2018;2614;30.7
01-08-2018;2614;33.4
01-09-2018;2614;31.0
01-10-2018;2614;20.7
01-11-2018;2614;13.3
01-12-2018;2614;10.8
01-01-2018;9390;11.2
01-02-2018;9390;8.1
01-03-2018;9390;12.5
01-04-2018;9390;18.0
01-05-2018;9390;21.0
01-06-2018;9390;25.8
01-07-2018;9390;31.4
01-08-2018;9390;31.3
01-09-2018;9390;28.1
01-10-2018;9390;19.3
01-11-2018;9390;13.5
01-12-2018;9390;12.6
01-01-2018;9434;13.2
01-02-2018;9434;10.9
01-03-2018;9434;15.5
01-04-2018;9434;20.3
01-05-2018;9434;24.4
01-06-2018;9434;28.9
01-07-2018;9434;33.9
01-08-2018;9434;33.2
01-09-2018;9434;29.7
01-10-2018;9434;21.5
01-11-2018;9434;15.5
01-12-2018;9434;12.9
01-01-2019;1387;12.8
01-02-2019;1387;16.5
01-03-2019;1387;16.2
01-04-2019;1387;16.2
01-05-2019;1387;18.8
01-06-2019;1387;19.4
01-07-2019;1387;22.1
01-08-2019;1387;23.3
01-09-2019;1387;22.2
01-10-2019;1387;19.5
01-11-2019;1387;15.0
01-12-2019;1387;14.8
01-01-2019;1387E;12.5
01-02-2019;1387E;0
01-03-2019;1387E;16.5
01-04-2019;1387E;16.5
01-05-2019;1387E;19.7
01-06-2019;1387E;19.7
01-07-2019;1387E;23.5
01-08-2019;1387E;24.2
01-09-2019;1387E;23.6
01-10-2019;1387E;19.3
01-11-2019;1387E;14.5
01-12-2019;1387E;14.2
01-01-2019;1428;11.7
01-02-2019;1428;14.5
01-03-2019;1428;15.9
01-04-2019;1428;15.7
01-05-2019;1428;20.7
01-06-2019;1428;19.3
01-07-2019;1428;24.9
01-08-2019;1428;24.5
01-09-2019;1428;22.9
01-10-2019;1428;17.2
01-11-2019;1428;12.2
01-12-2019;1428;12.6
01-01-2019;8175;11.7
01-02-2019;8175;15.8
01-03-2019;8175;18.5
01-04-2019;8175;17.0
01-05-2019;8175;24.7
01-06-2019;8175;30.6
01-07-2019;8175;34.2
01-08-2019;8175;33.5
01-09-2019;8175;27.3
01-10-2019;8175;23.0
01-11-2019;8175;13.4
01-12-2019;8175;12.6
01-01-2019;8178D;12.8
01-02-2019;8178D;16.9
01-03-2019;8178D;19.3
01-04-2019;8178D;17.1
01-05-2019;8178D;25.1
01-06-2019;8178D;31.2
01-07-2019;8178D;34.6
01-08-2019;8178D;33.9
01-09-2019;8178D;27.6
01-10-2019;8178D;23.6
01-11-2019;8178D;13.9
01-12-2019;8178D;13.2
01-01-2019;8025;17.3
01-02-2019;8025;18.2
01-03-2019;8025;19.9
01-04-2019;8025;20.5
01-05-2019;8025;23.8
01-06-2019;8025;27.9
01-07-2019;8025;31.7
01-08-2019;8025;30.9
01-09-2019;8025;28.0
01-10-2019;8025;25.3
01-11-2019;8025;20.6
01-12-2019;8025;18.9
01-01-2019;8019;17.3
01-02-2019;8019;18.4
01-03-2019;8019;0
01-04-2019;8019;0
01-05-2019;8019;24.1
01-06-2019;8019;0
01-07-2019;8019;32.0
01-08-2019;8019;0
01-09-2019;8019;27.6
01-10-2019;8019;24.9
01-11-2019;8019;19.8
01-12-2019;8019;18.1
01-01-2019;6325O;17.8
01-02-2019;6325O;18.4
01-03-2019;6325O;20.0
01-04-2019;6325O;20.7
01-05-2019;6325O;24.5
01-06-2019;6325O;27.4
01-07-2019;6325O;31.2
01-08-2019;6325O;30.8
01-09-2019;6325O;28.9
01-10-2019;6325O;24.6
01-11-2019;6325O;19.8
01-12-2019;6325O;18.9
01-01-2019;9091O;8.7
01-02-2019;9091O;14.2
01-03-2019;9091O;15.6
01-04-2019;9091O;15.9
01-05-2019;9091O;18.8
01-06-2019;9091O;26.6
01-07-2019;9091O;28.0
01-08-2019;9091O;27.9
01-09-2019;9091O;23.9
01-10-2019;9091O;20.6
01-11-2019;9091O;12.2
01-12-2019;9091O;11.2
01-01-2019;1212E;11.4
01-02-2019;1212E;0
01-03-2019;1212E;15.5
01-04-2019;1212E;15.9
01-05-2019;1212E;17.5
01-06-2019;1212E;0
01-07-2019;1212E;0
01-08-2019;1212E;23.2
01-09-2019;1212E;21.6
01-10-2019;1212E;0
01-11-2019;1212E;14.8
01-12-2019;1212E;14.5
01-01-2019;1208H;12.4
01-02-2019;1208H;15.4
01-03-2019;1208H;16.3
01-04-2019;1208H;16.3
01-05-2019;1208H;17.6
01-06-2019;1208H;19.7
01-07-2019;1208H;23.5
01-08-2019;1208H;23.8
01-09-2019;1208H;22.5
01-10-2019;1208H;20.4
01-11-2019;1208H;16.2
01-12-2019;1208H;15.6
01-01-2019;1249I;9.9
01-02-2019;1249I;15.9
01-03-2019;1249I;16.3
01-04-2019;1249I;17.1
01-05-2019;1249I;18.8
01-06-2019;1249I;20.0
01-07-2019;1249I;23.7
01-08-2019;1249I;24.2
01-09-2019;1249I;22.3
01-10-2019;1249I;19.3
01-11-2019;1249I;13.4
01-12-2019;1249I;13.3
01-01-2019;2444;8.4
01-02-2019;2444;12.8
01-03-2019;2444;15.0
01-04-2019;2444;14.1
01-05-2019;2444;21.8
01-06-2019;2444;25.9
01-07-2019;2444;30.2
01-08-2019;2444;29.0
01-09-2019;2444;23.8
01-10-2019;2444;19.0
01-11-2019;2444;10.3
01-12-2019;2444;11.7
01-01-2019;4452;14.9
01-02-2019;4452;18.4
01-03-2019;4452;21.9
01-04-2019;4452;21.7
01-05-2019;4452;29.6
01-06-2019;4452;30.6
01-07-2019;4452;34.4
01-08-2019;4452;34.9
01-09-2019;4452;31.7
01-10-2019;4452;25.8
01-11-2019;4452;17.8
01-12-2019;4452;16.5
01-01-2019;B954;15.4
01-02-2019;B954;16.4
01-03-2019;B954;17.9
01-04-2019;B954;18.7
01-05-2019;B954;22.8
01-06-2019;B954;26.9
01-07-2019;B954;30.5
01-08-2019;B954;30.0
01-09-2019;B954;26.9
01-10-2019;B954;24.2
01-11-2019;B954;18.3
01-12-2019;B954;17.2
01-01-2019;B893;13.8
01-02-2019;B893;15.8
01-03-2019;B893;17.3
01-04-2019;B893;18.2
01-05-2019;B893;21.6
01-06-2019;B893;26.8
01-07-2019;B893;30.9
01-08-2019;B893;29.9
01-09-2019;B893;27.0
01-10-2019;B893;23.6
01-11-2019;B893;17.8
01-12-2019;B893;17.1
01-01-2019;B228;0
01-02-2019;B228;17.4
01-03-2019;B228;18.4
01-04-2019;B228;19.0
01-05-2019;B228;22.3
01-06-2019;B228;27.5
01-07-2019;B228;31.8
01-08-2019;B228;30.7
01-09-2019;B228;28.5
01-10-2019;B228;25.1
01-11-2019;B228;19.1
01-12-2019;B228;0
01-01-2019;B278;15.3
01-02-2019;B278;17.4
01-03-2019;B278;18.9
01-04-2019;B278;19.7
01-05-2019;B278;23.7
01-06-2019;B278;29.3
01-07-2019;B278;33.7
01-08-2019;B278;32.2
01-09-2019;B278;28.3
01-10-2019;B278;25.2
01-11-2019;B278;18.3
01-12-2019;B278;17.8
01-01-2019;0200E;11.7
01-02-2019;0200E;16.3
01-03-2019;0200E;18.3
01-04-2019;0200E;17.6
01-05-2019;0200E;19.8
01-06-2019;0200E;26.6
01-07-2019;0200E;30.2
01-08-2019;0200E;29.6
01-09-2019;0200E;26.0
01-10-2019;0200E;22.1
01-11-2019;0200E;15.4
01-12-2019;0200E;13.9
01-01-2019;0076;14.1
01-02-2019;0076;16.0
01-03-2019;0076;18.0
01-04-2019;0076;18.5
01-05-2019;0076;20.4
01-06-2019;0076;26.0
01-07-2019;0076;29.8
01-08-2019;0076;29.8
01-09-2019;0076;27.0
01-10-2019;0076;23.6
01-11-2019;0076;18.0
01-12-2019;0076;16.6
01-01-2019;1082;11.1
01-02-2019;1082;18.1
01-03-2019;1082;17.7
01-04-2019;1082;18.3
01-05-2019;1082;19.4
01-06-2019;1082;24.3
01-07-2019;1082;26.9
01-08-2019;1082;26.8
01-09-2019;1082;24.9
01-10-2019;1082;22.2
01-11-2019;1082;15.5
01-12-2019;1082;16.4
01-01-2019;2331;7.1
01-02-2019;2331;12.9
01-03-2019;2331;14.5
01-04-2019;2331;14.3
01-05-2019;2331;18.5
01-06-2019;2331;26.3
01-07-2019;2331;28.3
01-08-2019;2331;28.5
01-09-2019;2331;22.6
01-10-2019;2331;19.0
01-11-2019;2331;9.9
01-12-2019;2331;10.6
01-01-2019;3469A;13.1
01-02-2019;3469A;16.3
01-03-2019;3469A;19.7
01-04-2019;3469A;19.1
01-05-2019;3469A;27.3
01-06-2019;3469A;29.2
01-07-2019;3469A;33.7
01-08-2019;3469A;34.0
01-09-2019;3469A;29.9
01-10-2019;3469A;23.9
01-11-2019;3469A;15.2
01-12-2019;3469A;14.3
01-01-2019;5973;16.3
01-02-2019;5973;17.6
01-03-2019;5973;19.8
01-04-2019;5973;20.0
01-05-2019;5973;24.0
01-06-2019;5973;24.1
01-07-2019;5973;0
01-08-2019;5973;27.9
01-09-2019;5973;26.6
01-10-2019;5973;0
01-11-2019;5973;18.4
01-12-2019;5973;17.8
01-01-2019;5960;17.2
01-02-2019;5960;20.3
01-03-2019;5960;22.9
01-04-2019;5960;0
01-05-2019;5960;29.4
01-06-2019;5960;0
01-07-2019;5960;32.1
01-08-2019;5960;35.4
01-09-2019;5960;31.9
01-10-2019;5960;0
01-11-2019;5960;19.3
01-12-2019;5960;18.5
01-01-2019;5910;16.4
01-02-2019;5910;18.9
01-03-2019;5910;21.3
01-04-2019;5910;21.6
01-05-2019;5910;26.4
01-06-2019;5910;26.3
01-07-2019;5910;28.4
01-08-2019;5910;31.1
01-09-2019;5910;28.8
01-10-2019;5910;24.8
01-11-2019;5910;18.8
01-12-2019;5910;18.4
01-01-2019;6001;14.8
01-02-2019;6001;0
01-03-2019;6001;0
01-04-2019;6001;18.3
01-05-2019;6001;0
01-06-2019;6001;0
01-07-2019;6001;0
01-08-2019;6001;25.2
01-09-2019;6001;24.9
01-10-2019;6001;21.2
01-11-2019;6001;17.0
01-12-2019;6001;0
01-01-2019;1111;11.3
01-02-2019;1111;15.6
01-03-2019;1111;15.2
01-04-2019;1111;16.0
01-05-2019;1111;16.4
01-06-2019;1111;19.6
01-07-2019;1111;23.0
01-08-2019;1111;23.7
01-09-2019;1111;22.4
01-10-2019;1111;20.5
01-11-2019;1111;15.7
01-12-2019;1111;15.3
01-01-2019;1109;11.7
01-02-2019;1109;16.8
01-03-2019;1109;16.5
01-04-2019;1109;17.9
01-05-2019;1109;18.7
01-06-2019;1109;22.0
01-07-2019;1109;24.7
01-08-2019;1109;25.0
01-09-2019;1109;23.6
01-10-2019;1109;21.0
01-11-2019;1109;15.9
01-12-2019;1109;15.9
01-01-2019;8500A;16.0
01-02-2019;8500A;17.5
01-03-2019;8500A;20.0
01-04-2019;8500A;20.4
01-05-2019;8500A;23.7
01-06-2019;8500A;28.2
01-07-2019;8500A;32.1
01-08-2019;8500A;31.2
01-09-2019;8500A;28.2
01-10-2019;8500A;24.7
01-11-2019;8500A;19.9
01-12-2019;8500A;17.3
01-01-2019;5000C;16.9
01-02-2019;5000C;16.8
01-03-2019;5000C;18.7
01-04-2019;5000C;19.7
01-05-2019;5000C;23.6
01-06-2019;5000C;25.1
01-07-2019;5000C;28.6
01-08-2019;5000C;29.5
01-09-2019;5000C;25.9
01-10-2019;5000C;24.1
01-11-2019;5000C;19.3
01-12-2019;5000C;17.9
01-01-2019;4121;12.5
01-02-2019;4121;16.8
01-03-2019;4121;19.7
01-04-2019;4121;18.7
01-05-2019;4121;27.5
01-06-2019;4121;32.0
01-07-2019;4121;35.8
01-08-2019;4121;34.9
01-09-2019;4121;28.5
01-10-2019;4121;23.7
01-11-2019;4121;13.8
01-12-2019;4121;12.3
01-01-2019;5402;16.1
01-02-2019;5402;20.1
01-03-2019;5402;0
01-04-2019;5402;22.4
01-05-2019;5402;31.5
01-06-2019;5402;32.9
01-07-2019;5402;36.4
01-08-2019;5402;0
01-09-2019;5402;32.5
01-10-2019;5402;27.7
01-11-2019;5402;17.7
01-12-2019;5402;17.5
01-01-2019;8096;12.2
01-02-2019;8096;16.2
01-03-2019;8096;18.1
01-04-2019;8096;15.5
01-05-2019;8096;23.6
01-06-2019;8096;29.5
01-07-2019;8096;33.6
01-08-2019;8096;32.5
01-09-2019;8096;26.8
01-10-2019;8096;21.9
01-11-2019;8096;11.3
01-12-2019;8096;13.1
01-01-2019;1014;10.6
01-02-2019;1014;17.3
01-03-2019;1014;17.8
01-04-2019;1014;17.9
01-05-2019;1014;18.6
01-06-2019;1014;23.6
01-07-2019;1014;25.4
01-08-2019;1014;25.8
01-09-2019;1014;24.2
01-10-2019;1014;21.9
01-11-2019;1014;15.3
01-12-2019;1014;15.7
01-01-2019;1024E;8.7
01-02-2019;1024E;15.5
01-03-2019;1024E;15.0
01-04-2019;1024E;15.5
01-05-2019;1024E;15.9
01-06-2019;1024E;21.6
01-07-2019;1024E;22.8
01-08-2019;1024E;23.1
01-09-2019;1024E;21.5
01-10-2019;1024E;20.0
01-11-2019;1024E;13.3
01-12-2019;1024E;14.2
01-01-2019;0367;13.5
01-02-2019;0367;0
01-03-2019;0367;0
01-04-2019;0367;18.8
01-05-2019;0367;22.2
01-06-2019;0367;0
01-07-2019;0367;32.5
01-08-2019;0367;0
01-09-2019;0367;28.2
01-10-2019;0367;0
01-11-2019;0367;16.7
01-12-2019;0367;15.7
01-01-2019;5530E;14.3
01-02-2019;5530E;18.3
01-03-2019;5530E;20.7
01-04-2019;5530E;19.7
01-05-2019;5530E;28.9
01-06-2019;5530E;33.0
01-07-2019;5530E;36.3
01-08-2019;5530E;36.1
01-09-2019;5530E;30.3
01-10-2019;5530E;26.1
01-11-2019;5530E;15.0
01-12-2019;5530E;16.1
01-01-2019;5514;13.5
01-02-2019;5514;17.5
01-03-2019;5514;19.8
01-04-2019;5514;18.8
01-05-2019;5514;27.4
01-06-2019;5514;31.1
01-07-2019;5514;35.1
01-08-2019;5514;34.8
01-09-2019;5514;28.8
01-10-2019;5514;25.1
01-11-2019;5514;14.5
01-12-2019;5514;15.9
01-01-2019;3013;9.9
01-02-2019;3013;15.5
01-03-2019;3013;16.4
01-04-2019;3013;14.7
01-05-2019;3013;20.9
01-06-2019;3013;27.5
01-07-2019;3013;31.3
01-08-2019;3013;29.7
01-09-2019;3013;24.9
01-10-2019;3013;20.5
01-11-2019;3013;10.1
01-12-2019;3013;10.7
01-01-2019;4642E;17.3
01-02-2019;4642E;19.9
01-03-2019;4642E;22.7
01-04-2019;4642E;22.1
01-05-2019;4642E;28.4
01-06-2019;4642E;28.0
01-07-2019;4642E;30.6
01-08-2019;4642E;33.8
01-09-2019;4642E;30.2
01-10-2019;4642E;26.2
01-11-2019;4642E;19.8
01-12-2019;4642E;19.0
01-01-2019;9898;8.5
01-02-2019;9898;14.7
01-03-2019;9898;17.5
01-04-2019;9898;17.4
01-05-2019;9898;22.9
01-06-2019;9898;30.1
01-07-2019;9898;33.2
01-08-2019;9898;31.6
01-09-2019;9898;26.6
01-10-2019;9898;21.1
01-11-2019;9898;12.0
01-12-2019;9898;10.3
01-01-2019;5270B;12.7
01-02-2019;5270B;16.9
01-03-2019;5270B;19.8
01-04-2019;5270B;18.7
01-05-2019;5270B;27.7
01-06-2019;5270B;30.6
01-07-2019;5270B;34.3
01-08-2019;5270B;34.8
01-09-2019;5270B;28.4
01-10-2019;5270B;24.3
01-11-2019;5270B;14.5
01-12-2019;5270B;15.1
01-01-2019;9170;10.6
01-02-2019;9170;14.9
01-03-2019;9170;18.0
01-04-2019;9170;18.5
01-05-2019;9170;21.8
01-06-2019;9170;29.9
01-07-2019;9170;31.8
01-08-2019;9170;31.6
01-09-2019;9170;26.1
01-10-2019;9170;22.0
01-11-2019;9170;13.2
01-12-2019;9170;12.6
01-01-2019;C249I;20.4
01-02-2019;C249I;21.6
01-03-2019;C249I;21.5
01-04-2019;C249I;23.4
01-05-2019;C249I;0
01-06-2019;C249I;25.6
01-07-2019;C249I;0
01-08-2019;C249I;27.3
01-09-2019;C249I;0
01-10-2019;C249I;26.0
01-11-2019;C249I;23.9
01-12-2019;C249I;21.9
01-01-2019;C649I;20.4
01-02-2019;C649I;22.2
01-03-2019;C649I;21.4
01-04-2019;C649I;0
01-05-2019;C649I;24.4
01-06-2019;C649I;25.6
01-07-2019;C649I;0
01-08-2019;C649I;27.8
01-09-2019;C649I;0
01-10-2019;C649I;26.1
01-11-2019;C649I;0
01-12-2019;C649I;0
01-01-2019;C029O;20.6
01-02-2019;C029O;22.0
01-03-2019;C029O;23.1
01-04-2019;C029O;23.8
01-05-2019;C029O;0
01-06-2019;C029O;27.2
01-07-2019;C029O;28.2
01-08-2019;C029O;30.4
01-09-2019;C029O;29.3
01-10-2019;C029O;27.8
01-11-2019;C029O;25.1
01-12-2019;C029O;22.7
01-01-2019;2661;9.8
01-02-2019;2661;12.5
01-03-2019;2661;15.5
01-04-2019;2661;14.8
01-05-2019;2661;21.1
01-06-2019;2661;23.3
01-07-2019;2661;28.6
01-08-2019;2661;27.6
01-09-2019;2661;23.7
01-10-2019;2661;18.1
01-11-2019;2661;9.7
01-12-2019;2661;10.0
01-01-2019;1549;10.3
01-02-2019;1549;15.5
01-03-2019;1549;19.2
01-04-2019;1549;17.9
01-05-2019;1549;24.2
01-06-2019;1549;24.4
01-07-2019;1549;31.1
01-08-2019;1549;29.7
01-09-2019;1549;27.0
01-10-2019;1549;20.5
01-11-2019;1549;12.0
01-12-2019;1549;10.4
01-01-2019;9771C;9.6
01-02-2019;9771C;16.8
01-03-2019;9771C;20.2
01-04-2019;9771C;20.3
01-05-2019;9771C;25.0
01-06-2019;9771C;32.2
01-07-2019;9771C;35.3
01-08-2019;9771C;33.8
01-09-2019;9771C;29.5
01-10-2019;9771C;23.0
01-11-2019;9771C;15.1
01-12-2019;9771C;12.1
01-01-2019;1505;10.2
01-02-2019;1505;15.5
01-03-2019;1505;16.2
01-04-2019;1505;16.3
01-05-2019;1505;20.3
01-06-2019;1505;21.1
01-07-2019;1505;25.3
01-08-2019;1505;25.6
01-09-2019;1505;22.9
01-10-2019;1505;18.5
01-11-2019;1505;12.2
01-12-2019;1505;11.6
01-01-2019;3191E;10.5
01-02-2019;3191E;12.9
01-03-2019;3191E;15.7
01-04-2019;3191E;14.6
01-05-2019;3191E;22.5
01-06-2019;3191E;26.8
01-07-2019;3191E;31.4
01-08-2019;3191E;29.8
01-09-2019;3191E;24.8
01-10-2019;3191E;19.2
01-11-2019;3191E;10.3
01-12-2019;3191E;11.2
01-01-2019;3129;12.7
01-02-2019;3129;16.1
01-03-2019;3129;19.3
01-04-2019;3129;18.5
01-05-2019;3129;26.6
01-06-2019;3129;31.2
01-07-2019;3129;35.5
01-08-2019;3129;33.7
01-09-2019;3129;27.9
01-10-2019;3129;22.6
01-11-2019;3129;13.8
01-12-2019;3129;13.0
01-01-2019;3196;12.6
01-02-2019;3196;15.5
01-03-2019;3196;18.6
01-04-2019;3196;18.1
01-05-2019;3196;25.9
01-06-2019;3196;30.3
01-07-2019;3196;34.5
01-08-2019;3196;32.9
01-09-2019;3196;27.5
01-10-2019;3196;22.1
01-11-2019;3196;13.3
01-12-2019;3196;13.1
01-01-2019;3200;12.6
01-02-2019;3200;15.9
01-03-2019;3200;18.9
01-04-2019;3200;18.1
01-05-2019;3200;26.4
01-06-2019;3200;30.6
01-07-2019;3200;34.8
01-08-2019;3200;33.0
01-09-2019;3200;27.7
01-10-2019;3200;22.2
01-11-2019;3200;13.5
01-12-2019;3200;13.0
01-01-2019;3195;11.1
01-02-2019;3195;14.6
01-03-2019;3195;18.1
01-04-2019;3195;17.7
01-05-2019;3195;25.7
01-06-2019;3195;30.3
01-07-2019;3195;34.6
01-08-2019;3195;32.4
01-09-2019;3195;26.7
01-10-2019;3195;20.7
01-11-2019;3195;12.6
01-12-2019;3195;12.0
01-01-2019;3175;12.8
01-02-2019;3175;16.3
01-03-2019;3175;19.2
01-04-2019;3175;18.0
01-05-2019;3175;26.2
01-06-2019;3175;31.3
01-07-2019;3175;35.6
01-08-2019;3175;33.8
01-09-2019;3175;27.9
01-10-2019;3175;22.4
01-11-2019;3175;13.9
01-12-2019;3175;13.0
01-01-2019;2462;4.6
01-02-2019;2462;7.2
01-03-2019;2462;9.5
01-04-2019;2462;7.2
01-05-2019;2462;15.1
01-06-2019;2462;19.5
01-07-2019;2462;24.7
01-08-2019;2462;23.6
01-09-2019;2462;18.4
01-10-2019;2462;13.5
01-11-2019;2462;3.1
01-12-2019;2462;6.4
01-01-2019;6155A;18.2
01-02-2019;6155A;0
01-03-2019;6155A;21.0
01-04-2019;6155A;21.6
01-05-2019;6155A;25.8
01-06-2019;6155A;28.9
01-07-2019;6155A;32.2
01-08-2019;6155A;31.8
01-09-2019;6155A;28.7
01-10-2019;6155A;26.2
01-11-2019;6155A;20.5
01-12-2019;6155A;19.3
01-01-2019;6000A;17.3
01-02-2019;6000A;17.3
01-03-2019;6000A;18.8
01-04-2019;6000A;20.6
01-05-2019;6000A;24.4
01-06-2019;6000A;25.5
01-07-2019;6000A;28.8
01-08-2019;6000A;30.0
01-09-2019;6000A;27.3
01-10-2019;6000A;24.8
01-11-2019;6000A;20.0
01-12-2019;6000A;18.4
01-01-2019;7178I;18.2
01-02-2019;7178I;20.1
01-03-2019;7178I;22.2
01-04-2019;7178I;22.2
01-05-2019;7178I;27.6
01-06-2019;7178I;31.8
01-07-2019;7178I;35.4
01-08-2019;7178I;35.1
01-09-2019;7178I;30.0
01-10-2019;7178I;27.1
01-11-2019;7178I;20.7
01-12-2019;7178I;18.9
01-01-2019;7228;17.5
01-02-2019;7228;19.7
01-03-2019;7228;22.1
01-04-2019;7228;22.5
01-05-2019;7228;28.1
01-06-2019;7228;32.2
01-07-2019;7228;35.9
01-08-2019;7228;35.6
01-09-2019;7228;30.5
01-10-2019;7228;27.0
01-11-2019;7228;20.6
01-12-2019;7228;18.4
01-01-2019;7031;17.3
01-02-2019;7031;17.5
01-03-2019;7031;18.9
01-04-2019;7031;20.8
01-05-2019;7031;23.2
01-06-2019;7031;26.5
01-07-2019;7031;30.2
01-08-2019;7031;29.9
01-09-2019;7031;27.6
01-10-2019;7031;25.1
01-11-2019;7031;20.8
01-12-2019;7031;18.3
01-01-2019;9262;8.9
01-02-2019;9262;14.7
01-03-2019;9262;15.5
01-04-2019;9262;16.8
01-05-2019;9262;19.1
01-06-2019;9262;28.0
01-07-2019;9262;29.4
01-08-2019;9262;30.0
01-09-2019;9262;25.7
01-10-2019;9262;20.9
01-11-2019;9262;11.8
01-12-2019;9262;0
01-01-2019;9263D;8.5
01-02-2019;9263D;14.6
01-03-2019;9263D;16.0
01-04-2019;9263D;17.2
01-05-2019;9263D;19.7
01-06-2019;9263D;28.7
01-07-2019;9263D;0
01-08-2019;9263D;31.3
01-09-2019;9263D;26.6
01-10-2019;9263D;21.2
01-11-2019;9263D;12.2
01-12-2019;9263D;11.6
01-01-2019;1690A;12.3
01-02-2019;1690A;18.0
01-03-2019;1690A;20.6
01-04-2019;1690A;19.6
01-05-2019;1690A;25.6
01-06-2019;1690A;24.8
01-07-2019;1690A;31.2
01-08-2019;1690A;30.7
01-09-2019;1690A;28.3
01-10-2019;1690A;21.7
01-11-2019;1690A;15.0
01-12-2019;1690A;13.1
01-01-2019;1484C;13.3
01-02-2019;1484C;16.3
01-03-2019;1484C;18.0
01-04-2019;1484C;17.3
01-05-2019;1484C;22.4
01-06-2019;1484C;20.7
01-07-2019;1484C;25.9
01-08-2019;1484C;25.1
01-09-2019;1484C;24.7
01-10-2019;1484C;18.9
01-11-2019;1484C;13.9
01-12-2019;1484C;14.0
01-01-2019;1495;12.0
01-02-2019;1495;15.7
01-03-2019;1495;17.2
01-04-2019;1495;0
01-05-2019;1495;21.8
01-06-2019;1495;20.3
01-07-2019;1495;25.7
01-08-2019;1495;24.6
01-09-2019;1495;25.1
01-10-2019;1495;18.3
01-11-2019;1495;13.5
01-12-2019;1495;14.9
01-01-2019;2867;8.6
01-02-2019;2867;15.3
01-03-2019;2867;17.3
01-04-2019;2867;16.7
01-05-2019;2867;24.0
01-06-2019;2867;27.3
01-07-2019;2867;31.8
01-08-2019;2867;30.3
01-09-2019;2867;26.0
01-10-2019;2867;20.8
01-11-2019;2867;12.0
01-12-2019;2867;11.4
01-01-2019;2870;10.1
01-02-2019;2870;16.0
01-03-2019;2870;18.0
01-04-2019;2870;17.3
01-05-2019;2870;24.5
01-06-2019;2870;0
01-07-2019;2870;0
01-08-2019;2870;30.9
01-09-2019;2870;26.3
01-10-2019;2870;21.0
01-11-2019;2870;12.5
01-12-2019;2870;12.1
01-01-2019;C929I;20.6
01-02-2019;C929I;21.8
01-03-2019;C929I;20.6
01-04-2019;C929I;21.2
01-05-2019;C929I;22.6
01-06-2019;C929I;24.5
01-07-2019;C929I;25.1
01-08-2019;C929I;25.9
01-09-2019;C929I;25.8
01-10-2019;C929I;25.5
01-11-2019;C929I;23.3
01-12-2019;C929I;0
01-01-2019;C430E;8.8
01-02-2019;C430E;10.0
01-03-2019;C430E;10.3
01-04-2019;C430E;11.1
01-05-2019;C430E;17.7
01-06-2019;C430E;18.0
01-07-2019;C430E;21.2
01-08-2019;C430E;22.7
01-09-2019;C430E;20.5
01-10-2019;C430E;16.7
01-11-2019;C430E;11.2
01-12-2019;C430E;10.3
01-01-2019;C139E;20.9
01-02-2019;C139E;22.2
01-03-2019;C139E;21.1
01-04-2019;C139E;0
01-05-2019;C139E;0
01-06-2019;C139E;24.2
