Fecha;INDICATIVO;DIAS_SOL
01-05-2022;2539;6
01-06-2022;2539;3
01-07-2022;2539;22
01-08-2022;2539;15
01-09-2022;2539;5
01-10-2022;2539;6
01-11-2022;2539;2
01-12-2022;2539;1
01-01-2022;2614;16
01-02-2022;2614;7
01-03-2022;2614;0
01-04-2022;2614;0
01-05-2022;2614;8
01-06-2022;2614;5
01-07-2022;2614;18
01-08-2022;2614;14
01-09-2022;2614;8
01-10-2022;2614;7
01-11-2022;2614;6
01-12-2022;2614;1
01-01-2022;9390;18
01-02-2022;9390;12
01-03-2022;9390;1
01-04-2022;9390;5
01-05-2022;9390;7
01-06-2022;9390;6
01-07-2022;9390;20
01-08-2022;9390;10
01-09-2022;9390;3
01-10-2022;9390;6
01-11-2022;9390;3
01-12-2022;9390;5
01-01-2022;9434;21
01-02-2022;9434;7
01-03-2022;9434;0
01-04-2022;9434;5
01-05-2022;9434;11
01-06-2022;9434;6
01-07-2022;9434;20
01-08-2022;9434;10
01-09-2022;9434;5
01-10-2022;9434;6
01-11-2022;9434;3
01-12-2022;9434;0
01-01-2023;1387;3
01-02-2023;1387;14
01-03-2023;1387;4
01-04-2023;1387;2
01-05-2023;1387;4
01-06-2023;1387;1
01-07-2023;1387;2
01-08-2023;1387;3
01-09-2023;1387;2
01-10-2023;1387;5
01-11-2023;1387;0
01-12-2023;1387;5
01-01-2023;1387E;3
01-02-2023;1387E;11
01-03-2023;1387E;4
01-04-2023;1387E;1
01-05-2023;1387E;2
01-06-2023;1387E;3
01-07-2023;1387E;2
01-08-2023;1387E;3
01-09-2023;1387E;2
01-10-2023;1387E;5
01-11-2023;1387E;3
01-12-2023;1387E;4
01-01-2023;1428;4
01-02-2023;1428;15
01-03-2023;1428;3
01-04-2023;1428;2
01-05-2023;1428;2
01-06-2023;1428;2
01-07-2023;1428;2
01-08-2023;1428;7
01-09-2023;1428;2
01-10-2023;1428;4
01-11-2023;1428;2
01-12-2023;1428;4
01-01-2023;8175;11
01-02-2023;8175;6
01-03-2023;8175;8
01-04-2023;8175;10
01-05-2023;8175;0
01-06-2023;8175;6
01-07-2023;8175;15
01-08-2023;8175;21
01-09-2023;8175;7
01-10-2023;8175;6
01-11-2023;8175;7
01-12-2023;8175;12
01-01-2023;8025;9
01-02-2023;8025;7
01-03-2023;8025;11
01-04-2023;8025;10
01-05-2023;8025;2
01-06-2023;8025;12
01-07-2023;8025;14
01-08-2023;8025;20
01-09-2023;8025;0
01-10-2023;8025;10
01-11-2023;8025;11
01-12-2023;8025;15
01-01-2023;8019;13
01-02-2023;8019;6
01-03-2023;8019;10
01-04-2023;8019;9
01-05-2023;8019;0
01-06-2023;8019;8
01-07-2023;8019;9
01-08-2023;8019;16
01-09-2023;8019;7
01-10-2023;8019;11
01-11-2023;8019;12
01-12-2023;8019;17
01-01-2023;6325O;12
01-02-2023;6325O;9
01-03-2023;6325O;10
01-04-2023;6325O;15
01-05-2023;6325O;8
01-06-2023;6325O;13
01-07-2023;6325O;21
01-08-2023;6325O;22
01-09-2023;6325O;10
01-10-2023;6325O;11
01-11-2023;6325O;11
01-12-2023;6325O;11
01-01-2023;9091O;0
01-02-2023;9091O;7
01-03-2023;9091O;0
01-04-2023;9091O;3
01-05-2023;9091O;0
01-06-2023;9091O;0
01-07-2023;9091O;2
01-08-2023;9091O;4
01-09-2023;9091O;3
01-10-2023;9091O;5
01-11-2023;9091O;0
01-12-2023;9091O;2
01-01-2023;1212E;2
01-02-2023;1212E;9
01-03-2023;1212E;1
01-04-2023;1212E;2
01-05-2023;1212E;1
01-06-2023;1212E;1
01-07-2023;1212E;3
01-08-2023;1212E;2
01-09-2023;1212E;4
01-10-2023;1212E;4
01-11-2023;1212E;0
01-12-2023;1212E;5
01-01-2023;1208H;2
01-02-2023;1208H;8
01-03-2023;1208H;2
01-04-2023;1208H;3
01-05-2023;1208H;1
01-06-2023;1208H;1
01-07-2023;1208H;2
01-08-2023;1208H;2
01-09-2023;1208H;4
01-10-2023;1208H;3
01-11-2023;1208H;0
01-12-2023;1208H;6
01-01-2023;2444;0
01-02-2023;2444;0
01-03-2023;2444;0
01-04-2023;2444;0
01-05-2023;2444;0
01-06-2023;2444;6
01-07-2023;2444;15
01-08-2023;2444;20
01-09-2023;2444;7
01-10-2023;2444;7
01-11-2023;2444;6
01-12-2023;2444;10
01-01-2023;4452;10
01-02-2023;4452;13
01-03-2023;4452;3
01-04-2023;4452;10
01-05-2023;4452;5
01-06-2023;4452;7
01-07-2023;4452;22
01-08-2023;4452;19
01-09-2023;4452;7
01-10-2023;4452;7
01-11-2023;4452;5
01-12-2023;4452;6
01-01-2023;B954;6
01-02-2023;B954;7
01-03-2023;B954;6
01-04-2023;B954;7
01-05-2023;B954;3
01-06-2023;B954;8
01-07-2023;B954;7
01-08-2023;B954;14
01-09-2023;B954;4
01-10-2023;B954;6
01-11-2023;B954;2
01-12-2023;B954;7
01-01-2023;B893;1
01-02-2023;B893;4
01-03-2023;B893;1
01-04-2023;B893;4
01-05-2023;B893;1
01-06-2023;B893;5
01-07-2023;B893;12
01-08-2023;B893;13
01-09-2023;B893;4
01-10-2023;B893;4
01-11-2023;B893;1
01-12-2023;B893;2
01-01-2023;B278;3
01-02-2023;B278;6
01-03-2023;B278;2
01-04-2023;B278;4
01-05-2023;B278;0
01-06-2023;B278;6
01-07-2023;B278;11
01-08-2023;B278;17
01-09-2023;B278;4
01-10-2023;B278;4
01-11-2023;B278;3
01-12-2023;B278;4
01-01-2023;B228;7
01-02-2023;B228;9
01-03-2023;B228;4
01-04-2023;B228;2
01-05-2023;B228;0
01-06-2023;B228;6
01-07-2023;B228;15
01-08-2023;B228;17
01-09-2023;B228;9
01-10-2023;B228;12
01-11-2023;B228;3
01-12-2023;B228;4
01-01-2023;0200E;8
01-02-2023;0200E;9
01-03-2023;0200E;6
01-04-2023;0200E;2
01-05-2023;0200E;1
01-06-2023;0200E;2
01-07-2023;0200E;7
01-08-2023;0200E;9
01-09-2023;0200E;0
01-10-2023;0200E;0
01-11-2023;0200E;0
01-12-2023;0200E;0
01-01-2023;0076;11
01-02-2023;0076;11
01-03-2023;0076;6
01-04-2023;0076;6
01-05-2023;0076;2
01-06-2023;0076;4
01-07-2023;0076;12
01-08-2023;0076;9
01-09-2023;0076;7
01-10-2023;0076;7
01-11-2023;0076;6
01-12-2023;0076;13
01-01-2023;1082;3
01-02-2023;1082;8
01-03-2023;1082;1
01-04-2023;1082;3
01-05-2023;1082;0
01-06-2023;1082;1
01-07-2023;1082;1
01-08-2023;1082;5
01-09-2023;1082;5
01-10-2023;1082;5
01-11-2023;1082;1
01-12-2023;1082;3
01-01-2023;2331;1
01-02-2023;2331;8
01-03-2023;2331;2
01-04-2023;2331;4
01-05-2023;2331;0
01-06-2023;2331;1
01-07-2023;2331;11
01-08-2023;2331;8
01-09-2023;2331;4
01-10-2023;2331;8
01-11-2023;2331;1
01-12-2023;2331;0
01-01-2023;5973;0
01-02-2023;5973;11
01-03-2023;5973;0
01-04-2023;5973;17
01-05-2023;5973;9
01-06-2023;5973;10
01-07-2023;5973;0
01-08-2023;5973;25
01-09-2023;5973;14
01-10-2023;5973;0
01-11-2023;5973;16
01-12-2023;5973;13
01-01-2023;5960;13
01-02-2023;5960;9
01-03-2023;5960;9
01-04-2023;5960;15
01-05-2023;5960;10
01-06-2023;5960;11
01-07-2023;5960;22
01-08-2023;5960;25
01-09-2023;5960;13
01-10-2023;5960;11
01-11-2023;5960;12
01-12-2023;5960;14
01-01-2023;5910;9
01-02-2023;5910;10
01-03-2023;5910;0
01-04-2023;5910;10
01-05-2023;5910;6
01-06-2023;5910;7
01-07-2023;5910;18
01-08-2023;5910;17
01-09-2023;5910;8
01-10-2023;5910;4
01-11-2023;5910;11
01-12-2023;5910;12
01-01-2023;6001;8
01-02-2023;6001;6
01-03-2023;6001;0
01-04-2023;6001;18
01-05-2023;6001;13
01-06-2023;6001;13
01-07-2023;6001;22
01-08-2023;6001;23
01-09-2023;6001;16
01-10-2023;6001;8
01-11-2023;6001;16
01-12-2023;6001;10
01-01-2023;1111;2
01-02-2023;1111;7
01-03-2023;1111;1
01-04-2023;1111;2
01-05-2023;1111;0
01-06-2023;1111;2
01-07-2023;1111;1
01-08-2023;1111;3
01-09-2023;1111;3
01-10-2023;1111;4
01-11-2023;1111;0
01-12-2023;1111;3
01-01-2023;1109;2
01-02-2023;1109;10
01-03-2023;1109;1
01-04-2023;1109;3
01-05-2023;1109;0
01-06-2023;1109;1
01-07-2023;1109;3
01-08-2023;1109;4
01-09-2023;1109;4
01-10-2023;1109;5
01-11-2023;1109;0
01-12-2023;1109;3
01-01-2023;8500A;14
01-02-2023;8500A;10
01-03-2023;8500A;12
01-04-2023;8500A;8
01-05-2023;8500A;1
01-06-2023;8500A;6
01-07-2023;8500A;8
01-08-2023;8500A;17
01-09-2023;8500A;7
01-10-2023;8500A;10
01-11-2023;8500A;8
01-12-2023;8500A;13
01-01-2023;4121;6
01-02-2023;4121;12
01-03-2023;4121;10
01-04-2023;4121;16
01-05-2023;4121;3
01-06-2023;4121;10
01-07-2023;4121;22
01-08-2023;4121;20
01-09-2023;4121;7
01-10-2023;4121;7
01-11-2023;4121;0
01-12-2023;4121;12
01-01-2023;5402;0
01-02-2023;5402;0
01-03-2023;5402;0
01-04-2023;5402;15
01-05-2023;5402;7
01-06-2023;5402;11
01-07-2023;5402;24
01-08-2023;5402;22
01-09-2023;5402;0
01-10-2023;5402;0
01-11-2023;5402;0
01-12-2023;5402;0
01-01-2023;1024E;2
01-02-2023;1024E;11
01-03-2023;1024E;2
01-04-2023;1024E;3
01-05-2023;1024E;1
01-06-2023;1024E;2
01-07-2023;1024E;2
01-08-2023;1024E;5
01-09-2023;1024E;4
01-10-2023;1024E;8
01-11-2023;1024E;0
01-12-2023;1024E;3
01-01-2023;1014;3
01-02-2023;1014;12
01-03-2023;1014;2
01-04-2023;1014;4
01-05-2023;1014;0
01-06-2023;1014;2
01-07-2023;1014;4
01-08-2023;1014;6
01-09-2023;1014;4
01-10-2023;1014;8
01-11-2023;1014;1
01-12-2023;1014;4
01-01-2023;0367;8
01-02-2023;0367;11
01-03-2023;0367;4
01-04-2023;0367;3
01-05-2023;0367;3
01-06-2023;0367;2
01-07-2023;0367;12
01-08-2023;0367;9
01-09-2023;0367;9
01-10-2023;0367;8
01-11-2023;0367;5
01-12-2023;0367;14
01-01-2023;5530E;12
01-02-2023;5530E;9
01-03-2023;5530E;7
01-04-2023;5530E;14
01-05-2023;5530E;3
01-06-2023;5530E;12
01-07-2023;5530E;20
01-08-2023;5530E;21
01-09-2023;5530E;9
01-10-2023;5530E;6
01-11-2023;5530E;13
01-12-2023;5530E;13
01-01-2023;5514;11
01-02-2023;5514;8
01-03-2023;5514;10
01-04-2023;5514;15
01-05-2023;5514;2
01-06-2023;5514;12
01-07-2023;5514;20
01-08-2023;5514;21
01-09-2023;5514;9
01-10-2023;5514;5
01-11-2023;5514;12
01-12-2023;5514;14
01-01-2023;3013;10
01-02-2023;3013;11
01-03-2023;3013;3
01-04-2023;3013;4
01-05-2023;3013;2
01-06-2023;3013;4
01-07-2023;3013;16
01-08-2023;3013;18
01-09-2023;3013;8
01-10-2023;3013;8
01-11-2023;3013;4
01-12-2023;3013;11
01-01-2023;4642E;16
01-02-2023;4642E;11
01-03-2023;4642E;8
01-04-2023;4642E;15
01-05-2023;4642E;13
01-06-2023;4642E;13
01-07-2023;4642E;24
01-08-2023;4642E;21
01-09-2023;4642E;13
01-10-2023;4642E;8
01-11-2023;4642E;13
01-12-2023;4642E;13
01-01-2023;5270B;12
01-02-2023;5270B;12
01-03-2023;5270B;10
01-04-2023;5270B;13
01-05-2023;5270B;11
01-06-2023;5270B;12
01-07-2023;5270B;22
01-08-2023;5270B;23
01-09-2023;5270B;7
01-10-2023;5270B;5
01-11-2023;5270B;12
01-12-2023;5270B;16
01-01-2023;9170;3
01-02-2023;9170;12
01-03-2023;9170;2
01-04-2023;9170;0
01-05-2023;9170;1
01-06-2023;9170;3
01-07-2023;9170;9
01-08-2023;9170;11
01-09-2023;9170;6
01-10-2023;9170;0
01-11-2023;9170;0
01-12-2023;9170;0
01-01-2023;C249I;4
01-02-2023;C249I;5
01-03-2023;C249I;7
01-04-2023;C249I;13
01-05-2023;C249I;6
01-06-2023;C249I;0
01-07-2023;C249I;8
01-08-2023;C249I;18
01-09-2023;C249I;5
01-10-2023;C249I;10
01-11-2023;C249I;2
01-12-2023;C249I;11
01-01-2023;C649I;7
01-02-2023;C649I;0
01-03-2023;C649I;10
01-04-2023;C649I;8
01-05-2023;C649I;4
01-06-2023;C649I;8
01-07-2023;C649I;7
01-08-2023;C649I;11
01-09-2023;C649I;2
01-10-2023;C649I;10
01-11-2023;C649I;6
01-12-2023;C649I;9
01-01-2023;C029O;6
01-02-2023;C029O;7
01-03-2023;C029O;12
01-04-2023;C029O;9
01-05-2023;C029O;8
01-06-2023;C029O;8
01-07-2023;C029O;9
01-08-2023;C029O;14
01-09-2023;C029O;0
01-10-2023;C029O;8
01-11-2023;C029O;6
01-12-2023;C029O;12
01-01-2023;2661;10
01-02-2023;2661;15
01-03-2023;2661;0
01-04-2023;2661;0
01-05-2023;2661;3
01-06-2023;2661;0
01-07-2023;2661;11
01-08-2023;2661;14
01-09-2023;2661;6
01-10-2023;2661;8
01-11-2023;2661;0
01-12-2023;2661;4
01-01-2023;1549;0
01-02-2023;1549;0
01-03-2023;1549;0
01-04-2023;1549;0
01-05-2023;1549;0
01-06-2023;1549;0
01-07-2023;1549;0
01-08-2023;1549;0
01-09-2023;1549;0
01-10-2023;1549;8
01-11-2023;1549;1
01-12-2023;1549;0
01-01-2023;9771C;12
01-02-2023;9771C;14
01-03-2023;9771C;16
01-04-2023;9771C;13
01-05-2023;9771C;8
01-06-2023;9771C;5
01-07-2023;9771C;16
01-08-2023;9771C;24
01-09-2023;9771C;17
01-10-2023;9771C;12
01-11-2023;9771C;11
01-12-2023;9771C;10
01-01-2023;1505;5
01-02-2023;1505;11
01-03-2023;1505;3
01-04-2023;1505;2
01-05-2023;1505;1
01-06-2023;1505;2
01-07-2023;1505;2
01-08-2023;1505;3
01-09-2023;1505;6
01-10-2023;1505;7
01-11-2023;1505;1
01-12-2023;1505;2
01-01-2023;3191E;0
01-02-2023;3191E;10
01-03-2023;3191E;5
01-04-2023;3191E;6
01-05-2023;3191E;3
01-06-2023;3191E;6
01-07-2023;3191E;20
01-08-2023;3191E;23
01-09-2023;3191E;9
01-10-2023;3191E;7
01-11-2023;3191E;5
01-12-2023;3191E;0
01-01-2023;3129;10
01-02-2023;3129;11
01-03-2023;3129;7
01-04-2023;3129;8
01-05-2023;3129;1
01-06-2023;3129;7
01-07-2023;3129;22
01-08-2023;3129;21
01-09-2023;3129;9
01-10-2023;3129;8
01-11-2023;3129;0
01-12-2023;3129;13
01-01-2023;3196;8
01-02-2023;3196;10
01-03-2023;3196;6
01-04-2023;3196;5
01-05-2023;3196;1
01-06-2023;3196;4
01-07-2023;3196;18
01-08-2023;3196;21
01-09-2023;3196;8
01-10-2023;3196;6
01-11-2023;3196;6
01-12-2023;3196;11
01-01-2023;3200;9
01-02-2023;3200;9
01-03-2023;3200;6
01-04-2023;3200;7
01-05-2023;3200;1
01-06-2023;3200;5
01-07-2023;3200;17
01-08-2023;3200;19
01-09-2023;3200;6
01-10-2023;3200;7
01-11-2023;3200;6
01-12-2023;3200;12
01-01-2023;3195;11
01-02-2023;3195;14
01-03-2023;3195;9
01-04-2023;3195;9
01-05-2023;3195;4
01-06-2023;3195;8
01-07-2023;3195;20
01-08-2023;3195;21
01-09-2023;3195;8
01-10-2023;3195;7
01-11-2023;3195;7
01-12-2023;3195;12
01-01-2023;3175;13
01-02-2023;3175;11
01-03-2023;3175;8
01-04-2023;3175;6
01-05-2023;3175;2
01-06-2023;3175;6
01-07-2023;3175;20
01-08-2023;3175;21
01-09-2023;3175;9
01-10-2023;3175;9
01-11-2023;3175;6
01-12-2023;3175;13
01-01-2023;6155A;6
01-02-2023;6155A;5
01-03-2023;6155A;9
01-04-2023;6155A;15
01-05-2023;6155A;5
01-06-2023;6155A;11
01-07-2023;6155A;16
01-08-2023;6155A;15
01-09-2023;6155A;5
01-10-2023;6155A;2
01-11-2023;6155A;9
01-12-2023;6155A;13
01-01-2023;6000A;0
01-02-2023;6000A;2
01-03-2023;6000A;6
01-04-2023;6000A;10
01-05-2023;6000A;5
01-06-2023;6000A;11
01-07-2023;6000A;12
01-08-2023;6000A;15
01-09-2023;6000A;2
01-10-2023;6000A;1
01-11-2023;6000A;5
01-12-2023;6000A;8
01-01-2023;7178I;9
01-02-2023;7178I;7
01-03-2023;7178I;4
01-04-2023;7178I;5
01-05-2023;7178I;0
01-06-2023;7178I;7
01-07-2023;7178I;13
01-08-2023;7178I;16
01-09-2023;7178I;0
01-10-2023;7178I;0
01-11-2023;7178I;0
01-12-2023;7178I;0
01-01-2023;7228;11
01-02-2023;7228;6
01-03-2023;7228;9
01-04-2023;7228;8
01-05-2023;7228;1
01-06-2023;7228;8
01-07-2023;7228;17
01-08-2023;7228;18
01-09-2023;7228;0
01-10-2023;7228;9
01-11-2023;7228;11
01-12-2023;7228;0
01-01-2023;9263D;2
01-02-2023;9263D;13
01-03-2023;9263D;3
01-04-2023;9263D;4
01-05-2023;9263D;0
01-06-2023;9263D;2
01-07-2023;9263D;7
01-08-2023;9263D;8
01-09-2023;9263D;6
01-10-2023;9263D;8
01-11-2023;9263D;1
01-12-2023;9263D;4
01-01-2023;1690A;7
01-02-2023;1690A;16
01-03-2023;1690A;5
01-04-2023;1690A;4
01-05-2023;1690A;2
01-06-2023;1690A;4
01-07-2023;1690A;6
01-08-2023;1690A;11
01-09-2023;1690A;7
01-10-2023;1690A;3
01-11-2023;1690A;2
01-12-2023;1690A;2
01-01-2023;1484C;0
01-02-2023;1484C;0
01-03-2023;1484C;0
01-04-2023;1484C;0
01-05-2023;1484C;0
01-06-2023;1484C;0
01-07-2023;1484C;0
01-08-2023;1484C;13
01-09-2023;1484C;7
01-10-2023;1484C;6
01-11-2023;1484C;2
01-12-2023;1484C;0
01-01-2023;1495;6
01-02-2023;1495;16
01-03-2023;1495;3
01-04-2023;1495;6
01-05-2023;1495;4
01-06-2023;1495;7
01-07-2023;1495;13
01-08-2023;1495;10
01-09-2023;1495;6
01-10-2023;1495;7
01-11-2023;1495;1
01-12-2023;1495;5
01-01-2023;2867;5
01-02-2023;2867;10
01-03-2023;2867;5
01-04-2023;2867;4
01-05-2023;2867;3
01-06-2023;2867;10
01-07-2023;2867;18
01-08-2023;2867;17
01-09-2023;2867;6
01-10-2023;2867;6
01-11-2023;2867;1
01-12-2023;2867;4
01-01-2023;2870;7
01-02-2023;2870;12
01-03-2023;2870;10
01-04-2023;2870;10
01-05-2023;2870;5
01-06-2023;2870;8
01-07-2023;2870;18
01-08-2023;2870;18
01-09-2023;2870;7
01-10-2023;2870;7
01-11-2023;2870;5
01-12-2023;2870;3
01-01-2023;C929I;9
01-02-2023;C929I;3
01-03-2023;C929I;8
01-04-2023;C929I;6
01-05-2023;C929I;3
01-06-2023;C929I;6
01-07-2023;C929I;5
01-08-2023;C929I;8
01-09-2023;C929I;6
01-10-2023;C929I;12
01-11-2023;C929I;6
01-12-2023;C929I;13
01-01-2023;C139E;1
01-02-2023;C139E;1
01-03-2023;C139E;9
01-04-2023;C139E;5
01-05-2023;C139E;3
01-06-2023;C139E;1
01-07-2023;C139E;5
01-08-2023;C139E;8
01-09-2023;C139E;3
01-10-2023;C139E;8
01-11-2023;C139E;6
01-12-2023;C139E;9
01-01-2023;C449C;0
01-02-2023;C449C;0
01-03-2023;C449C;0
01-04-2023;C449C;0
01-05-2023;C449C;0
01-06-2023;C449C;0
01-07-2023;C449C;0
01-08-2023;C449C;0
01-09-2023;C449C;0
01-10-2023;C449C;0
01-11-2023;C449C;0
01-12-2023;C449C;13
01-01-2023;C447A;0
01-02-2023;C447A;1
01-03-2023;C447A;11
01-04-2023;C447A;5
01-05-2023;C447A;3
01-06-2023;C447A;4
01-07-2023;C447A;7
01-08-2023;C447A;6
01-09-2023;C447A;0
01-10-2023;C447A;0
01-11-2023;C447A;0
01-12-2023;C447A;0
01-01-2023;C429I;11
01-02-2023;C429I;4
01-03-2023;C429I;13
01-04-2023;C429I;11
01-05-2023;C429I;10
01-06-2023;C429I;8
01-07-2023;C429I;14
01-08-2023;C429I;15
01-09-2023;C429I;2
01-10-2023;C429I;9
01-11-2023;C429I;10
01-12-2023;C429I;13
01-01-2023;2465;0
01-02-2023;2465;11
01-03-2023;2465;10
01-04-2023;2465;10
01-05-2023;2465;3
01-06-2023;2465;7
01-07-2023;2465;18
01-08-2023;2465;19
01-09-2023;2465;7
01-10-2023;2465;10
01-11-2023;2465;5
01-12-2023;2465;8
01-01-2023;5796;14
01-02-2023;5796;10
01-03-2023;5796;6
01-04-2023;5796;14
01-05-2023;5796;9
01-06-2023;5796;11
01-07-2023;5796;25
01-08-2023;5796;0
01-09-2023;5796;0
01-10-2023;5796;3
01-11-2023;5796;10
01-12-2023;5796;12
01-01-2023;5783;15
01-02-2023;5783;10
01-03-2023;5783;7
01-04-2023;5783;16
01-05-2023;5783;9
01-06-2023;5783;12
01-07-2023;5783;25
01-08-2023;5783;25
01-09-2023;5783;11
01-10-2023;5783;5
01-11-2023;5783;12
01-12-2023;5783;15
01-01-2023;2030;11
01-02-2023;2030;14
01-03-2023;2030;6
01-04-2023;2030;5
01-05-2023;2030;2
01-06-2023;2030;3
01-07-2023;2030;11
01-08-2023;2030;17
01-09-2023;2030;7
01-10-2023;2030;10
01-11-2023;2030;3
01-12-2023;2030;10
01-01-2023;0016A;10
01-02-2023;0016A;10
01-03-2023;0016A;5
01-04-2023;0016A;4
01-05-2023;0016A;2
01-06-2023;0016A;5
01-07-2023;0016A;5
01-08-2023;0016A;9
01-09-2023;0016A;5
01-10-2023;0016A;6
01-11-2023;0016A;3
01-12-2023;0016A;12
01-01-2023;9981A;10
01-02-2023;9981A;11
01-03-2023;9981A;2
01-04-2023;9981A;5
01-05-2023;9981A;3
01-06-2023;9981A;0
01-07-2023;9981A;0
01-08-2023;9981A;0
01-09-2023;9981A;0
01-10-2023;9981A;0
01-11-2023;9981A;0
01-12-2023;9981A;0
01-01-2023;9381I;8
01-02-2023;9381I;10
01-03-2023;9381I;3
01-04-2023;9381I;7
01-05-2023;9381I;2
01-06-2023;9381I;3
01-07-2023;9381I;14
01-08-2023;9381I;16
01-09-2023;9381I;5
01-10-2023;9381I;9
01-11-2023;9381I;5
01-12-2023;9381I;6
01-01-2023;8368U;9
01-02-2023;8368U;9
01-03-2023;8368U;4
01-04-2023;8368U;9
01-05-2023;8368U;2
01-06-2023;8368U;3
01-07-2023;8368U;11
01-08-2023;8368U;18
01-09-2023;8368U;11
01-10-2023;8368U;7
01-11-2023;8368U;9
01-12-2023;8368U;9
01-01-2023;3260B;8
01-02-2023;3260B;14
01-03-2023;3260B;7
01-04-2023;3260B;12
01-05-2023;3260B;4
01-06-2023;3260B;9
01-07-2023;3260B;23
01-08-2023;3260B;21
01-09-2023;3260B;9
01-10-2023;3260B;10
01-11-2023;3260B;5
01-12-2023;3260B;12
01-01-2023;8414A;12
01-02-2023;8414A;8
01-03-2023;8414A;7
01-04-2023;8414A;8
01-05-2023;8414A;0
01-06-2023;8414A;4
01-07-2023;8414A;6
01-08-2023;8414A;14
01-09-2023;8414A;4
01-10-2023;8414A;9
01-11-2023;8414A;5
01-12-2023;8414A;14
01-01-2023;2422;3
01-02-2023;2422;12
01-03-2023;2422;5
01-04-2023;2422;5
01-05-2023;2422;2
01-06-2023;2422;6
01-07-2023;2422;19
01-08-2023;2422;16
01-09-2023;2422;6
01-10-2023;2422;0
01-11-2023;2422;0
01-12-2023;2422;0
01-01-2023;2539;6
01-02-2023;2539;10
01-03-2023;2539;5
01-04-2023;2539;5
01-05-2023;2539;2
01-06-2023;2539;6
01-07-2023;2539;17
01-08-2023;2539;18
01-09-2023;2539;5
01-10-2023;2539;8
01-11-2023;2539;2
01-12-2023;2539;4
01-01-2023;2614;5
01-02-2023;2614;12
01-03-2023;2614;9
01-04-2023;2614;6
01-05-2023;2614;3
01-06-2023;2614;9
01-07-2023;2614;20
01-08-2023;2614;18
01-09-2023;2614;8
01-10-2023;2614;0
01-11-2023;2614;3
01-12-2023;2614;3
01-01-2023;9390;8
01-02-2023;9390;10
01-03-2023;9390;3
01-04-2023;9390;6
01-05-2023;9390;2
01-06-2023;9390;4
01-07-2023;9390;19
01-08-2023;9390;15
01-09-2023;9390;5
01-10-2023;9390;8
01-11-2023;9390;3
01-12-2023;9390;7
01-01-2023;9434;7
01-02-2023;9434;15
01-03-2023;9434;3
01-04-2023;9434;5
01-05-2023;9434;2
01-06-2023;9434;5
01-07-2023;9434;12
01-08-2023;9434;15
01-09-2023;9434;7
01-10-2023;9434;7
01-11-2023;9434;8
01-12-2023;9434;6
